name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;419;0;603;3071;1360;3071;1175;0
header;93;145;93;186;1714;186;1714;145
A;893;205;893;232;915;232;915;205
B;1142;664;1142;683;1157;683;1157;664
B;899;877;899;905;919;905;919;877
A;1176;968;1176;972;1181;972;1181;968
B;1224;1121;1224;1140;1239;1140;1239;1121
B;1057;1205;1057;1238;1105;1238;1105;1205
C;903;1548;903;1578;926;1578;926;1548
D;915;2215;915;2242;936;2242;936;2215
B;1268;2723;1268;2739;1291;2739;1291;2723
A;920;2922;920;2925;922;2925;922;2922
A;818;2926;818;2926;818;2926;818;2926
