name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;455;0;592;3059;982;3059;959;0
header;129;168;129;203;1750;203;1750;168
A;926;227;926;256;952;256;952;227
A;771;646;771;653;778;653;778;646
B;901;750;901;770;916;770;916;750
B;929;917;929;946;951;946;951;917
C;930;1559;930;1590;952;1590;952;1559
B;715;1641;715;1665;737;1665;737;1641
D;937;2257;937;2287;960;2287;960;2257
A;590;2924;590;2926;593;2926;593;2924
A;755;2926;755;2927;758;2927;758;2926
A;926;2927;926;2929;928;2929;928;2927
A;960;2928;960;2928;960;2928;960;2928
